,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class,fname,labels
338,39,5,234,174,55,cars_train/00339.jpg,Chevrolet Corvette ZR1 2012
339,139,152,488,305,8,cars_train/00340.jpg,Aston Martin V8 Vantage Coupe 2012
340,62,116,974,610,66,cars_train/00341.jpg,Chevrolet Malibu Hybrid Sedan 2010
341,152,195,502,436,168,cars_train/00342.jpg,Nissan NV Passenger Van 2012
342,63,36,760,504,146,cars_train/00343.jpg,Jeep Liberty SUV 2012
343,36,59,770,397,144,cars_train/00344.jpg,Jeep Patriot SUV 2012
344,26,13,234,194,112,cars_train/00345.jpg,Ford F-150 Regular Cab 2012
345,112,21,2859,1928,62,cars_train/00346.jpg,Chevrolet Sonic Sedan 2012
346,100,190,907,691,144,cars_train/00347.jpg,Jeep Patriot SUV 2012
347,14,59,522,266,54,cars_train/00348.jpg,Chevrolet Corvette Convertible 2012
348,42,82,956,685,88,cars_train/00349.jpg,Dodge Journey SUV 2012
349,17,52,247,158,85,cars_train/00350.jpg,Dodge Ram Pickup 3500 Crew Cab 2010
350,13,108,454,305,41,cars_train/00351.jpg,Bentley Continental GT Coupe 2012
351,107,40,433,240,142,cars_train/00352.jpg,Isuzu Ascender SUV 2008
352,3,60,499,289,116,cars_train/00353.jpg,Ford Fiesta Sedan 2012
353,44,212,984,596,56,cars_train/00354.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
354,28,93,1011,675,169,cars_train/00355.jpg,Nissan Juke Hatchback 2012
355,187,313,1381,1087,114,cars_train/00356.jpg,Ford Focus Sedan 2007
356,31,47,415,255,38,cars_train/00357.jpg,Bentley Continental Supersports Conv. Convertible 2012
357,53,116,562,353,28,cars_train/00358.jpg,BMW 3 Series Sedan 2012
358,27,71,630,422,57,cars_train/00359.jpg,Chevrolet Traverse SUV 2012
359,12,23,245,176,69,cars_train/00360.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007
360,17,64,941,620,118,cars_train/00361.jpg,GMC Savana Van 2012
361,108,121,539,357,49,cars_train/00362.jpg,Buick Enclave SUV 2012
362,14,60,402,300,127,cars_train/00363.jpg,Honda Accord Coupe 2012
363,15,47,286,184,52,cars_train/00364.jpg,Cadillac Escalade EXT Crew Cab 2007
364,17,82,630,496,52,cars_train/00365.jpg,Cadillac Escalade EXT Crew Cab 2007
365,67,55,508,338,31,cars_train/00366.jpg,BMW X5 SUV 2007
366,30,118,618,334,176,cars_train/00367.jpg,Rolls-Royce Phantom Sedan 2012
367,14,76,292,195,58,cars_train/00368.jpg,Chevrolet Camaro Convertible 2012
368,40,52,603,357,127,cars_train/00369.jpg,Honda Accord Coupe 2012
369,57,148,568,363,9,cars_train/00370.jpg,Aston Martin Virage Convertible 2012
370,5,56,430,245,82,cars_train/00371.jpg,Dodge Caliber Wagon 2012
371,2,190,371,490,167,cars_train/00372.jpg,Nissan Leaf Hatchback 2012
372,243,318,805,629,171,cars_train/00373.jpg,Plymouth Neon Coupe 1999
373,9,184,740,499,5,cars_train/00374.jpg,Acura Integra Type R 2001
374,122,48,697,401,175,cars_train/00375.jpg,Rolls-Royce Ghost Sedan 2012
375,74,187,917,734,134,cars_train/00376.jpg,Hyundai Elantra Sedan 2007
376,20,48,624,453,132,cars_train/00377.jpg,Hyundai Veracruz SUV 2012
377,16,25,290,215,155,cars_train/00378.jpg,Lincoln Town Car Sedan 2011
378,119,194,942,586,53,cars_train/00379.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012
379,137,76,600,370,98,cars_train/00380.jpg,FIAT 500 Abarth 2012
380,66,88,455,322,124,cars_train/00381.jpg,HUMMER H2 SUT Crew Cab 2009
381,4,55,494,365,145,cars_train/00382.jpg,Jeep Wrangler SUV 2012
382,80,1,549,431,57,cars_train/00383.jpg,Chevrolet Traverse SUV 2012
383,51,87,489,290,58,cars_train/00384.jpg,Chevrolet Camaro Convertible 2012
384,217,199,631,358,140,cars_train/00385.jpg,Infiniti G Coupe IPL 2012
385,65,321,1232,828,55,cars_train/00386.jpg,Chevrolet Corvette ZR1 2012
386,47,150,1007,635,62,cars_train/00387.jpg,Chevrolet Sonic Sedan 2012
387,18,53,244,175,130,cars_train/00388.jpg,Hyundai Santa Fe SUV 2012
388,5,96,409,262,47,cars_train/00389.jpg,Buick Rainier SUV 2007
389,14,21,782,487,159,cars_train/00390.jpg,McLaren MP4-12C Coupe 2012
390,433,262,1339,985,165,cars_train/00391.jpg,Mercedes-Benz Sprinter Van 2012
391,62,220,992,667,3,cars_train/00392.jpg,Acura TL Type-S 2008
392,110,266,986,700,194,cars_train/00393.jpg,Volvo XC90 SUV 2007
393,229,126,624,345,146,cars_train/00394.jpg,Jeep Liberty SUV 2012
394,58,45,205,165,130,cars_train/00395.jpg,Hyundai Santa Fe SUV 2012
395,21,99,442,295,164,cars_train/00396.jpg,Mercedes-Benz S-Class Sedan 2012
396,30,29,282,164,22,cars_train/00397.jpg,Audi S4 Sedan 2012
397,29,93,408,242,39,cars_train/00398.jpg,Bentley Arnage Sedan 2009
398,121,108,655,387,25,cars_train/00399.jpg,BMW ActiveHybrid 5 Sedan 2012
399,32,51,260,153,180,cars_train/00400.jpg,Suzuki Aerio Sedan 2007
400,24,78,366,232,87,cars_train/00401.jpg,Dodge Sprinter Cargo Van 2009
401,1,18,392,240,16,cars_train/00402.jpg,Audi 100 Sedan 1994
402,299,199,1415,894,109,cars_train/00403.jpg,Ford Edge SUV 2012
403,30,132,724,361,179,cars_train/00404.jpg,Spyker C8 Coupe 2009
404,42,37,624,328,9,cars_train/00405.jpg,Aston Martin Virage Convertible 2012
405,1,157,990,640,74,cars_train/00406.jpg,Chevrolet Silverado 1500 Regular Cab 2012
406,19,136,498,329,58,cars_train/00407.jpg,Chevrolet Camaro Convertible 2012
407,49,76,343,266,18,cars_train/00408.jpg,Audi TT Hatchback 2011
408,21,66,605,463,188,cars_train/00409.jpg,Toyota 4Runner SUV 2012
409,31,119,404,248,4,cars_train/00410.jpg,Acura TSX Sedan 2012
410,52,47,586,260,13,cars_train/00411.jpg,Audi TTS Coupe 2012
411,195,372,1908,1339,175,cars_train/00412.jpg,Rolls-Royce Ghost Sedan 2012
412,33,150,613,401,79,cars_train/00413.jpg,Chrysler Crossfire Convertible 2008
413,316,344,1269,891,85,cars_train/00414.jpg,Dodge Ram Pickup 3500 Crew Cab 2010
414,81,552,1917,1153,54,cars_train/00415.jpg,Chevrolet Corvette Convertible 2012
415,122,157,921,587,111,cars_train/00416.jpg,Ford GT Coupe 2006
416,63,69,603,385,49,cars_train/00417.jpg,Buick Enclave SUV 2012
417,12,70,388,273,56,cars_train/00418.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
418,50,89,584,387,72,cars_train/00419.jpg,Chevrolet Malibu Sedan 2007
419,71,64,425,328,98,cars_train/00420.jpg,FIAT 500 Abarth 2012
420,71,158,690,341,151,cars_train/00421.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012
421,32,74,277,203,161,cars_train/00422.jpg,Mercedes-Benz C-Class Sedan 2012
422,69,59,637,461,84,cars_train/00423.jpg,Dodge Caravan Minivan 1997
423,22,83,415,322,4,cars_train/00424.jpg,Acura TSX Sedan 2012
424,48,36,572,300,6,cars_train/00425.jpg,Acura ZDX Hatchback 2012
425,85,318,1223,863,193,cars_train/00426.jpg,Volvo 240 Sedan 1993
426,33,128,581,458,116,cars_train/00427.jpg,Ford Fiesta Sedan 2012
427,33,102,595,429,178,cars_train/00428.jpg,Spyker C8 Convertible 2009
428,83,182,573,402,72,cars_train/00429.jpg,Chevrolet Malibu Sedan 2007
429,82,74,589,340,184,cars_train/00430.jpg,Tesla Model S Sedan 2012
430,47,201,534,426,186,cars_train/00431.jpg,Toyota Camry Sedan 2012
431,54,128,429,353,162,cars_train/00432.jpg,Mercedes-Benz SL-Class Coupe 2009
432,58,189,879,642,163,cars_train/00433.jpg,Mercedes-Benz E-Class Sedan 2012
433,18,50,280,162,170,cars_train/00434.jpg,Nissan 240SX Coupe 1998
434,20,75,606,325,63,cars_train/00435.jpg,Chevrolet Express Cargo Van 2007
435,20,51,271,180,50,cars_train/00436.jpg,Cadillac CTS-V Sedan 2012
436,19,67,412,314,98,cars_train/00437.jpg,FIAT 500 Abarth 2012
437,52,94,543,323,25,cars_train/00438.jpg,BMW ActiveHybrid 5 Sedan 2012
438,11,89,644,415,48,cars_train/00439.jpg,Buick Verano Sedan 2012
439,12,60,456,306,106,cars_train/00440.jpg,Ford Mustang Convertible 2007
440,30,35,382,235,114,cars_train/00441.jpg,Ford Focus Sedan 2007
441,53,56,391,278,189,cars_train/00442.jpg,Volkswagen Golf Hatchback 2012
442,37,60,218,144,142,cars_train/00443.jpg,Isuzu Ascender SUV 2008
443,4,4,377,277,78,cars_train/00444.jpg,Chrysler 300 SRT-8 2010
444,121,169,1387,775,179,cars_train/00445.jpg,Spyker C8 Coupe 2009
445,17,41,465,293,23,cars_train/00446.jpg,Audi S4 Sedan 2007
446,43,110,462,296,161,cars_train/00447.jpg,Mercedes-Benz C-Class Sedan 2012
447,37,67,617,437,177,cars_train/00448.jpg,Scion xD Hatchback 2012
448,66,117,506,289,179,cars_train/00449.jpg,Spyker C8 Coupe 2009
449,57,59,506,288,14,cars_train/00450.jpg,Audi R8 Coupe 2012
450,66,90,507,385,188,cars_train/00451.jpg,Toyota 4Runner SUV 2012
451,59,42,256,165,107,cars_train/00452.jpg,Ford Freestar Minivan 2007
452,65,91,391,278,120,cars_train/00453.jpg,GMC Acadia SUV 2012
453,251,299,1423,901,48,cars_train/00454.jpg,Buick Verano Sedan 2012
454,434,136,1528,829,193,cars_train/00455.jpg,Volvo 240 Sedan 1993
455,79,63,285,171,41,cars_train/00456.jpg,Bentley Continental GT Coupe 2012
456,79,91,600,456,117,cars_train/00457.jpg,GMC Terrain SUV 2012
457,16,96,483,277,107,cars_train/00458.jpg,Ford Freestar Minivan 2007
458,39,81,597,465,83,cars_train/00459.jpg,Dodge Caliber Wagon 2007
459,95,139,886,541,181,cars_train/00460.jpg,Suzuki Kizashi Sedan 2012
460,111,2,553,350,178,cars_train/00461.jpg,Spyker C8 Convertible 2009
461,5,8,83,58,0,cars_train/00462.jpg,AM General Hummer SUV 2000
462,113,75,1551,1136,88,cars_train/00463.jpg,Dodge Journey SUV 2012
463,72,216,884,579,132,cars_train/00464.jpg,Hyundai Veracruz SUV 2012
464,53,115,565,380,186,cars_train/00465.jpg,Toyota Camry Sedan 2012
465,104,261,511,480,177,cars_train/00466.jpg,Scion xD Hatchback 2012
466,47,92,209,178,13,cars_train/00467.jpg,Audi TTS Coupe 2012
467,1,18,300,147,110,cars_train/00468.jpg,Ford Ranger SuperCab 2011
468,13,88,483,259,92,cars_train/00469.jpg,Dodge Challenger SRT8 2011
469,4,9,409,193,91,cars_train/00470.jpg,Dodge Magnum Wagon 2008
470,3,7,253,165,17,cars_train/00471.jpg,Audi 100 Wagon 1994
471,34,315,1832,905,139,cars_train/00472.jpg,Hyundai Azera Sedan 2012
472,18,38,249,178,64,cars_train/00473.jpg,Chevrolet Avalanche Crew Cab 2012
473,70,125,389,340,128,cars_train/00474.jpg,Honda Accord Sedan 2012
474,21,85,793,389,182,cars_train/00475.jpg,Suzuki SX4 Hatchback 2012
475,95,125,585,390,140,cars_train/00476.jpg,Infiniti G Coupe IPL 2012
476,160,175,923,623,123,cars_train/00477.jpg,HUMMER H3T Crew Cab 2010
477,9,7,98,81,173,cars_train/00478.jpg,Ram C/V Cargo Van Minivan 2012
478,133,38,691,514,119,cars_train/00479.jpg,GMC Yukon Hybrid SUV 2012
479,29,46,239,134,108,cars_train/00480.jpg,Ford Expedition EL SUV 2009
480,6,44,270,175,14,cars_train/00481.jpg,Audi R8 Coupe 2012
481,80,91,589,429,183,cars_train/00482.jpg,Suzuki SX4 Sedan 2012
482,18,26,623,342,89,cars_train/00483.jpg,Dodge Dakota Crew Cab 2010
483,29,62,509,288,125,cars_train/00484.jpg,Honda Odyssey Minivan 2012
484,70,118,401,299,76,cars_train/00485.jpg,Chrysler Sebring Convertible 2010
485,43,74,587,399,57,cars_train/00486.jpg,Chevrolet Traverse SUV 2012
486,8,23,296,167,47,cars_train/00487.jpg,Buick Rainier SUV 2007
487,28,35,207,139,55,cars_train/00488.jpg,Chevrolet Corvette ZR1 2012
488,55,78,454,272,104,cars_train/00489.jpg,Fisker Karma Sedan 2012
489,21,51,233,163,28,cars_train/00490.jpg,BMW 3 Series Sedan 2012
490,37,14,358,288,120,cars_train/00491.jpg,GMC Acadia SUV 2012
491,13,108,612,386,60,cars_train/00492.jpg,Chevrolet Impala Sedan 2007
492,19,116,700,400,113,cars_train/00493.jpg,Ford F-150 Regular Cab 2007
493,39,337,1239,711,172,cars_train/00494.jpg,Porsche Panamera Sedan 2012
494,111,98,863,766,85,cars_train/00495.jpg,Dodge Ram Pickup 3500 Crew Cab 2010
495,24,132,1021,734,80,cars_train/00496.jpg,Chrysler PT Cruiser Convertible 2008
496,6,79,470,287,184,cars_train/00497.jpg,Tesla Model S Sedan 2012
497,78,102,560,368,118,cars_train/00498.jpg,GMC Savana Van 2012
498,12,31,412,249,158,cars_train/00499.jpg,Mazda Tribute SUV 2011
499,11,10,291,212,83,cars_train/00500.jpg,Dodge Caliber Wagon 2007
500,4,30,146,86,160,cars_train/00501.jpg,Mercedes-Benz 300-Class Convertible 1993
501,1,11,101,84,87,cars_train/00502.jpg,Dodge Sprinter Cargo Van 2009
502,11,48,491,237,8,cars_train/00503.jpg,Aston Martin V8 Vantage Coupe 2012
503,45,63,237,138,128,cars_train/00504.jpg,Honda Accord Sedan 2012
504,49,88,226,172,128,cars_train/00505.jpg,Honda Accord Sedan 2012
505,26,185,764,610,166,cars_train/00506.jpg,Mitsubishi Lancer Sedan 2012
506,139,206,590,395,129,cars_train/00507.jpg,Hyundai Veloster Hatchback 2012
507,85,237,1561,1052,166,cars_train/00508.jpg,Mitsubishi Lancer Sedan 2012
508,64,130,554,341,20,cars_train/00509.jpg,Audi S5 Convertible 2012
509,10,73,613,388,113,cars_train/00510.jpg,Ford F-150 Regular Cab 2007
510,74,43,569,407,98,cars_train/00511.jpg,FIAT 500 Abarth 2012
511,27,61,265,160,103,cars_train/00512.jpg,Ferrari 458 Italia Coupe 2012
512,12,164,533,351,39,cars_train/00513.jpg,Bentley Arnage Sedan 2009
513,18,22,292,163,108,cars_train/00514.jpg,Ford Expedition EL SUV 2009
514,17,70,282,166,161,cars_train/00515.jpg,Mercedes-Benz C-Class Sedan 2012
515,18,99,613,427,52,cars_train/00516.jpg,Cadillac Escalade EXT Crew Cab 2007
516,20,205,1008,694,42,cars_train/00517.jpg,Bentley Continental GT Coupe 2007
517,34,57,237,178,108,cars_train/00518.jpg,Ford Expedition EL SUV 2009
518,7,39,254,177,161,cars_train/00519.jpg,Mercedes-Benz C-Class Sedan 2012
519,14,59,253,142,66,cars_train/00520.jpg,Chevrolet Malibu Hybrid Sedan 2010
520,122,196,512,439,152,cars_train/00521.jpg,Lamborghini Diablo Coupe 2001
521,6,7,94,68,0,cars_train/00522.jpg,AM General Hummer SUV 2000
522,33,151,1000,528,114,cars_train/00523.jpg,Ford Focus Sedan 2007
523,38,98,590,353,125,cars_train/00524.jpg,Honda Odyssey Minivan 2012
524,116,148,391,318,75,cars_train/00525.jpg,Chrysler Aspen SUV 2009
525,26,78,245,161,107,cars_train/00526.jpg,Ford Freestar Minivan 2007
526,56,3,736,271,190,cars_train/00527.jpg,Volkswagen Golf Hatchback 1991
527,38,74,213,162,120,cars_train/00528.jpg,GMC Acadia SUV 2012
528,45,44,563,415,60,cars_train/00529.jpg,Chevrolet Impala Sedan 2007
529,25,32,236,180,160,cars_train/00530.jpg,Mercedes-Benz 300-Class Convertible 1993
530,167,396,1945,1016,140,cars_train/00531.jpg,Infiniti G Coupe IPL 2012
531,26,139,607,343,79,cars_train/00532.jpg,Chrysler Crossfire Convertible 2008
532,40,68,487,263,134,cars_train/00533.jpg,Hyundai Elantra Sedan 2007
533,17,120,563,359,138,cars_train/00534.jpg,Hyundai Elantra Touring Hatchback 2012
534,508,240,1379,955,153,cars_train/00535.jpg,Land Rover Range Rover SUV 2012
535,29,116,593,409,53,cars_train/00536.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012
536,1,328,758,773,171,cars_train/00537.jpg,Plymouth Neon Coupe 1999
537,56,214,1544,755,106,cars_train/00538.jpg,Ford Mustang Convertible 2007
538,30,11,413,316,138,cars_train/00539.jpg,Hyundai Elantra Touring Hatchback 2012
539,3,39,300,128,71,cars_train/00540.jpg,Chevrolet Monte Carlo Coupe 2007
540,12,52,275,208,121,cars_train/00541.jpg,GMC Canyon Extended Cab 2012
541,25,78,600,421,85,cars_train/00542.jpg,Dodge Ram Pickup 3500 Crew Cab 2010
542,8,79,397,240,185,cars_train/00543.jpg,Toyota Sequoia SUV 2012
543,9,72,633,359,178,cars_train/00544.jpg,Spyker C8 Convertible 2009
544,5,569,2040,1468,146,cars_train/00545.jpg,Jeep Liberty SUV 2012
545,40,114,350,285,33,cars_train/00546.jpg,BMW M3 Coupe 2012
546,63,110,592,351,46,cars_train/00547.jpg,Buick Regal GS 2012
547,11,36,247,175,12,cars_train/00548.jpg,Audi A5 Coupe 2012
548,8,5,547,267,12,cars_train/00549.jpg,Audi A5 Coupe 2012
549,11,130,394,257,97,cars_train/00550.jpg,Eagle Talon Hatchback 1998
550,227,315,766,532,41,cars_train/00551.jpg,Bentley Continental GT Coupe 2012
551,4,41,281,148,45,cars_train/00552.jpg,Bugatti Veyron 16.4 Coupe 2009
552,16,95,628,339,186,cars_train/00553.jpg,Toyota Camry Sedan 2012
553,41,38,299,190,137,cars_train/00554.jpg,Hyundai Sonata Sedan 2012
554,37,89,603,317,143,cars_train/00555.jpg,Jaguar XK XKR 2012
555,101,254,938,605,162,cars_train/00556.jpg,Mercedes-Benz SL-Class Coupe 2009
556,117,15,723,513,183,cars_train/00557.jpg,Suzuki SX4 Sedan 2012
557,54,49,528,336,81,cars_train/00558.jpg,Daewoo Nubira Wagon 2002
558,20,65,612,409,161,cars_train/00559.jpg,Mercedes-Benz C-Class Sedan 2012
559,7,85,250,191,106,cars_train/00560.jpg,Ford Mustang Convertible 2007
560,151,169,573,425,20,cars_train/00561.jpg,Audi S5 Convertible 2012
561,65,95,368,241,58,cars_train/00562.jpg,Chevrolet Camaro Convertible 2012
562,9,78,899,520,129,cars_train/00563.jpg,Hyundai Veloster Hatchback 2012
563,45,86,600,355,71,cars_train/00564.jpg,Chevrolet Monte Carlo Coupe 2007
564,187,117,649,492,182,cars_train/00565.jpg,Suzuki SX4 Hatchback 2012
565,520,373,1582,1043,28,cars_train/00566.jpg,BMW 3 Series Sedan 2012
566,19,34,247,159,91,cars_train/00567.jpg,Dodge Magnum Wagon 2008
567,30,128,402,307,137,cars_train/00568.jpg,Hyundai Sonata Sedan 2012
568,25,234,1179,675,57,cars_train/00569.jpg,Chevrolet Traverse SUV 2012
569,10,44,239,193,124,cars_train/00570.jpg,HUMMER H2 SUT Crew Cab 2009
570,18,34,255,182,130,cars_train/00571.jpg,Hyundai Santa Fe SUV 2012
571,78,245,896,604,182,cars_train/00572.jpg,Suzuki SX4 Hatchback 2012
572,141,525,1803,1854,169,cars_train/00573.jpg,Nissan Juke Hatchback 2012
573,117,95,612,362,81,cars_train/00574.jpg,Daewoo Nubira Wagon 2002
574,13,75,632,446,120,cars_train/00575.jpg,GMC Acadia SUV 2012
575,20,24,232,156,118,cars_train/00576.jpg,GMC Savana Van 2012
576,51,97,669,286,70,cars_train/00577.jpg,Chevrolet Express Van 2007
577,177,229,931,789,11,cars_train/00578.jpg,Audi RS 4 Convertible 2008
578,71,82,368,267,32,cars_train/00579.jpg,BMW X6 SUV 2012
579,49,241,1573,1075,190,cars_train/00580.jpg,Volkswagen Golf Hatchback 1991
580,310,322,1121,691,48,cars_train/00581.jpg,Buick Verano Sedan 2012
581,2,11,222,115,137,cars_train/00582.jpg,Hyundai Sonata Sedan 2012
582,107,66,566,314,192,cars_train/00583.jpg,Volvo C30 Hatchback 2012
583,133,95,827,540,184,cars_train/00584.jpg,Tesla Model S Sedan 2012
584,388,220,1340,975,88,cars_train/00585.jpg,Dodge Journey SUV 2012
585,31,105,246,194,189,cars_train/00586.jpg,Volkswagen Golf Hatchback 2012
586,23,90,504,289,151,cars_train/00587.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012
587,12,56,247,155,75,cars_train/00588.jpg,Chrysler Aspen SUV 2009
588,41,140,558,325,40,cars_train/00589.jpg,Bentley Mulsanne Sedan 2011
589,9,16,299,204,180,cars_train/00590.jpg,Suzuki Aerio Sedan 2007
590,66,36,573,446,49,cars_train/00591.jpg,Buick Enclave SUV 2012
591,62,128,615,389,33,cars_train/00592.jpg,BMW M3 Coupe 2012
592,13,31,245,155,79,cars_train/00593.jpg,Chrysler Crossfire Convertible 2008
593,33,85,596,395,173,cars_train/00594.jpg,Ram C/V Cargo Van Minivan 2012
594,91,143,582,410,68,cars_train/00595.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
595,9,53,212,132,122,cars_train/00596.jpg,Geo Metro Convertible 1993
596,62,162,607,458,74,cars_train/00597.jpg,Chevrolet Silverado 1500 Regular Cab 2012
597,25,84,280,198,27,cars_train/00598.jpg,BMW 1 Series Coupe 2012
598,33,56,408,294,185,cars_train/00599.jpg,Toyota Sequoia SUV 2012
599,47,14,360,181,19,cars_train/00600.jpg,Audi S6 Sedan 2011
600,28,55,974,675,62,cars_train/00601.jpg,Chevrolet Sonic Sedan 2012
601,29,24,591,388,19,cars_train/00602.jpg,Audi S6 Sedan 2011
602,4,16,213,118,15,cars_train/00603.jpg,Audi V8 Sedan 1994
603,59,155,734,459,76,cars_train/00604.jpg,Chrysler Sebring Convertible 2010
604,117,376,1610,1048,159,cars_train/00605.jpg,McLaren MP4-12C Coupe 2012
605,99,72,894,675,97,cars_train/00606.jpg,Eagle Talon Hatchback 1998
606,73,195,570,449,58,cars_train/00607.jpg,Chevrolet Camaro Convertible 2012
607,254,283,922,469,149,cars_train/00608.jpg,Lamborghini Reventon Coupe 2008
608,19,33,223,128,122,cars_train/00609.jpg,Geo Metro Convertible 1993
609,395,247,1812,1254,144,cars_train/00610.jpg,Jeep Patriot SUV 2012
610,19,83,618,384,79,cars_train/00611.jpg,Chrysler Crossfire Convertible 2008
611,33,98,594,391,78,cars_train/00612.jpg,Chrysler 300 SRT-8 2010
612,24,72,589,481,168,cars_train/00613.jpg,Nissan NV Passenger Van 2012
613,1,18,1022,692,114,cars_train/00614.jpg,Ford Focus Sedan 2007
614,76,135,965,665,74,cars_train/00615.jpg,Chevrolet Silverado 1500 Regular Cab 2012
615,61,66,737,430,97,cars_train/00616.jpg,Eagle Talon Hatchback 1998
616,39,83,617,477,123,cars_train/00617.jpg,HUMMER H3T Crew Cab 2010
617,42,216,998,619,88,cars_train/00618.jpg,Dodge Journey SUV 2012
618,50,37,308,210,122,cars_train/00619.jpg,Geo Metro Convertible 1993
619,107,110,994,717,57,cars_train/00620.jpg,Chevrolet Traverse SUV 2012
620,10,28,791,520,144,cars_train/00621.jpg,Jeep Patriot SUV 2012
621,35,64,549,375,51,cars_train/00622.jpg,Cadillac SRX SUV 2012
622,33,142,612,396,35,cars_train/00623.jpg,BMW M6 Convertible 2010
623,52,58,446,231,83,cars_train/00624.jpg,Dodge Caliber Wagon 2007
624,12,41,652,341,132,cars_train/00625.jpg,Hyundai Veracruz SUV 2012
625,30,44,384,243,53,cars_train/00626.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012
626,143,89,390,238,136,cars_train/00627.jpg,Hyundai Genesis Sedan 2012
627,16,20,291,220,90,cars_train/00628.jpg,Dodge Dakota Club Cab 2007
628,3,10,259,193,130,cars_train/00629.jpg,Hyundai Santa Fe SUV 2012
629,133,79,660,551,75,cars_train/00630.jpg,Chrysler Aspen SUV 2009
630,11,8,270,160,4,cars_train/00631.jpg,Acura TSX Sedan 2012
631,59,224,869,575,23,cars_train/00632.jpg,Audi S4 Sedan 2007
632,84,285,599,699,156,cars_train/00633.jpg,MINI Cooper Roadster Convertible 2012
633,15,31,286,148,8,cars_train/00634.jpg,Aston Martin V8 Vantage Coupe 2012
634,60,91,727,405,8,cars_train/00635.jpg,Aston Martin V8 Vantage Coupe 2012
635,37,51,370,268,152,cars_train/00636.jpg,Lamborghini Diablo Coupe 2001
636,69,43,868,467,100,cars_train/00637.jpg,Ferrari FF Coupe 2012
637,3,41,258,157,12,cars_train/00638.jpg,Audi A5 Coupe 2012
638,44,125,668,483,36,cars_train/00639.jpg,BMW X3 SUV 2012
639,33,177,583,422,149,cars_train/00640.jpg,Lamborghini Reventon Coupe 2008
